pipeline_id,arrival_seconds,priority,operator_id,parents,baseline_cpu_seconds,cpu_scaling,memory_gb,storage_read_gb
p1,0.0,BATCH_PIPELINE,op1,,1,const,,55
p1,,,op2,op1,1,const,,55
p1,,,op3,op2,1,const,,55
p1,,,op4,op3,1,const,,55
p1,,,op5,op4,1,const,,55
p1,,,op6,op5,1,const,,55
p1,,,op7,op6,1,const,,55
p1,,,op8,op7,1,const,,55
p2,0.0,BATCH_PIPELINE,op1,,1,const,,55
p2,,,op2,op1,1,const,,55
p2,,,op3,op2,1,const,,55
p2,,,op4,op3,1,const,,55
p2,,,op5,op4,1,const,,55
p2,,,op6,op5,1,const,,55
p2,,,op7,op6,1,const,,55
p2,,,op8,op7,1,const,,55
p2,,,op9,op8,1,const,,55
p2,,,op10,op9,1,const,,55
p3,0.0,BATCH_PIPELINE,op1,,1,const,,55
p3,,,op2,op1,1,const,,55
p3,,,op3,op2,1,const,,55
p3,,,op4,op3,1,const,,55
p3,,,op5,op4,1,const,,55
p3,,,op6,op5,1,const,,55
p3,,,op7,op6,1,const,,55
p3,,,op8,op7,1,const,,55
p3,,,op9,op8,1,const,,55
p3,,,op10,op9,1,const,,55
p4,0.0,BATCH_PIPELINE,op1,,1,const,,55
p4,,,op2,op1,1,const,,55
p4,,,op3,op2,1,const,,55
p4,,,op4,op3,1,const,,55
p4,,,op5,op4,1,const,,55
p4,,,op6,op5,1,const,,55
p4,,,op7,op6,1,const,,55
p4,,,op8,op7,1,const,,55
p4,,,op9,op8,1,const,,55
p4,,,op10,op9,1,const,,55
p4,,,op11,op10,1,const,,55
p4,,,op12,op11,1,const,,55
p5,0.0,BATCH_PIPELINE,op1,,1,const,,55
p5,,,op2,op1,1,const,,55
p5,,,op3,op2,1,const,,55
p5,,,op4,op3,1,const,,55
p5,,,op5,op4,1,const,,55
p5,,,op6,op5,1,const,,55
p5,,,op7,op6,1,const,,55
p5,,,op8,op7,1,const,,55
p6,0.0,BATCH_PIPELINE,op1,,1,const,,55
p6,,,op2,op1,1,const,,55
p6,,,op3,op2,1,const,,55
p6,,,op4,op3,1,const,,55
p6,,,op5,op4,1,const,,55
p6,,,op6,op5,1,const,,55
p6,,,op7,op6,1,const,,55
p7,0.0,BATCH_PIPELINE,op1,,1,const,,55
p7,,,op2,op1,1,const,,55
p7,,,op3,op2,1,const,,55
p7,,,op4,op3,1,const,,55
p7,,,op5,op4,1,const,,55
p7,,,op6,op5,1,const,,55
p7,,,op7,op6,1,const,,55
p7,,,op8,op7,1,const,,55
p7,,,op9,op8,1,const,,55
p8,0.0,BATCH_PIPELINE,op1,,1,const,,55
p8,,,op2,op1,1,const,,55
p8,,,op3,op2,1,const,,55
p8,,,op4,op3,1,const,,55
p8,,,op5,op4,1,const,,55
p8,,,op6,op5,1,const,,55
p8,,,op7,op6,1,const,,55
p9,0.0,INTERACTIVE,op1,,1,const,,55
p9,,,op2,op1,1,const,,55
p9,,,op3,op2,1,const,,55
p9,,,op4,op3,1,const,,55
p9,,,op5,op4,1,const,,55
p10,0.0,INTERACTIVE,op1,,1,const,,55
p10,,,op2,op1,1,const,,55
p10,,,op3,op2,1,const,,55
p10,,,op4,op3,1,const,,55
p10,,,op5,op4,1,const,,55
p10,,,op6,op5,1,const,,55
p10,,,op7,op6,1,const,,55
p10,,,op8,op7,1,const,,55
p10,,,op9,op8,1,const,,55
p10,,,op10,op9,1,const,,55
p10,,,op11,op10,1,const,,55
p11,7.537,BATCH_PIPELINE,op1,,1,const,,55
p11,,,op2,op1,1,const,,55
p11,,,op3,op2,1,const,,55
p11,,,op4,op3,1,const,,55
p11,,,op5,op4,1,const,,55
p11,,,op6,op5,1,const,,55
p11,,,op7,op6,1,const,,55
p11,,,op8,op7,1,const,,55
p12,7.537,BATCH_PIPELINE,op1,,1,const,,55
p12,,,op2,op1,1,const,,55
p12,,,op3,op2,1,const,,55
p12,,,op4,op3,1,const,,55
p12,,,op5,op4,1,const,,55
p12,,,op6,op5,1,const,,55
p12,,,op7,op6,1,const,,55
p12,,,op8,op7,1,const,,55
p12,,,op9,op8,1,const,,55
p13,7.537,QUERY,op1,,15,linear3,,35
p14,7.537,INTERACTIVE,op1,,1,const,,55
p14,,,op2,op1,1,const,,55
p14,,,op3,op2,1,const,,55
p14,,,op4,op3,1,const,,55
p14,,,op5,op4,1,const,,55
p14,,,op6,op5,1,const,,55
p14,,,op7,op6,1,const,,55
p14,,,op8,op7,1,const,,55
p14,,,op9,op8,1,const,,55
p14,,,op10,op9,1,const,,55
p14,,,op11,op10,1,const,,55
p14,,,op12,op11,1,const,,55
p15,7.537,QUERY,op1,,15,linear3,,35
p16,7.537,BATCH_PIPELINE,op1,,1,const,,55
p16,,,op2,op1,1,const,,55
p16,,,op3,op2,1,const,,55
p16,,,op4,op3,1,const,,55
p16,,,op5,op4,1,const,,55
p16,,,op6,op5,1,const,,55
p16,,,op7,op6,1,const,,55
p16,,,op8,op7,1,const,,55
p16,,,op9,op8,1,const,,55
p17,7.537,INTERACTIVE,op1,,1,const,,55
p17,,,op2,op1,1,const,,55
p17,,,op3,op2,1,const,,55
p17,,,op4,op3,1,const,,55
p17,,,op5,op4,1,const,,55
p17,,,op6,op5,1,const,,55
p18,7.537,BATCH_PIPELINE,op1,,1,const,,55
p18,,,op2,op1,1,const,,55
p18,,,op3,op2,1,const,,55
p18,,,op4,op3,1,const,,55
p18,,,op5,op4,1,const,,55
p18,,,op6,op5,1,const,,55
p18,,,op7,op6,1,const,,55
p18,,,op8,op7,1,const,,55
p18,,,op9,op8,1,const,,55
p18,,,op10,op9,1,const,,55
p19,7.537,INTERACTIVE,op1,,1,const,,55
p19,,,op2,op1,1,const,,55
p19,,,op3,op2,1,const,,55
p19,,,op4,op3,1,const,,55
p19,,,op5,op4,1,const,,55
p19,,,op6,op5,1,const,,55
p19,,,op7,op6,1,const,,55
p19,,,op8,op7,1,const,,55
p19,,,op9,op8,1,const,,55
p19,,,op10,op9,1,const,,55
p20,7.537,INTERACTIVE,op1,,1,const,,55
p20,,,op2,op1,1,const,,55
p20,,,op3,op2,1,const,,55
p20,,,op4,op3,1,const,,55
p20,,,op5,op4,1,const,,55
p20,,,op6,op5,1,const,,55
p20,,,op7,op6,1,const,,55
p20,,,op8,op7,1,const,,55
p20,,,op9,op8,1,const,,55
p20,,,op10,op9,1,const,,55
p21,18.228,BATCH_PIPELINE,op1,,1,const,,55
p21,,,op2,op1,1,const,,55
p21,,,op3,op2,1,const,,55
p21,,,op4,op3,1,const,,55
p21,,,op5,op4,1,const,,55
p21,,,op6,op5,1,const,,55
p21,,,op7,op6,1,const,,55
p21,,,op8,op7,1,const,,55
p21,,,op9,op8,1,const,,55
p22,18.228,QUERY,op1,,15,linear3,,35
p23,18.228,INTERACTIVE,op1,,1,const,,55
